id,organisation_id,version,pays,periodicite,revenu_brut,trimf,ir_1,ir_1_5,ir_2,ir_2_5,ir_3,ir_3_5,ir_4,ir_4_5,ir_5
1ebc4ed8-785c-47a2-8f06-3cbc9fb65499,,SN-2013,SN,annuel,31425000,36000,11169000,10869000,10519000,10069000,9519000,9139000,8679000,8414000,7989000
3f70e64c-79ed-4adb-bec8-a42878aafb63,,SN-2013,SN,annuel,31430000,36000,11171000,10871000,10521000,10071000,9521000,9141000,8681000,8416000,7991000
de9cd131-2707-486f-a335-0ba9be3a8141,,SN-2013,SN,annuel,31435000,36000,11173000,10873000,10523000,10073000,9523000,9143000,8683000,8418000,7993000
ab73ae62-0327-4865-aad7-e4fd38490a95,,SN-2013,SN,annuel,31440000,36000,11175000,10875000,10525000,10075000,9525000,9145000,8685000,8420000,7995000
b2df9b2f-7f8d-4d3c-b802-badace526809,,SN-2013,SN,annuel,31445000,36000,11177000,10877000,10527000,10077000,9527000,9147000,8687000,8422000,7997000
f520ca19-4f70-428c-8d85-fdcef45052f5,,SN-2013,SN,annuel,31450000,36000,11179000,10879000,10529000,10079000,9529000,9149000,8689000,8424000,7999000
1be042cb-3cdb-417d-acc5-c1099ac2bfa0,,SN-2013,SN,annuel,31455000,36000,11181000,10881000,10531000,10081000,9531000,9151000,8691000,8426000,8001000
3e8e443d-9121-4f12-b30c-ca96db387ba1,,SN-2013,SN,annuel,31460000,36000,11183000,10883000,10533000,10083000,9533000,9153000,8693000,8428000,8003000
b48cb431-d2dc-4fd1-88f7-122a6e34a761,,SN-2013,SN,annuel,31465000,36000,11185000,10885000,10535000,10085000,9535000,9155000,8695000,8430000,8005000
4586a48d-03ab-4072-9520-6677db3047b2,,SN-2013,SN,annuel,31470000,36000,11187000,10887000,10537000,10087000,9537000,9157000,8697000,8432000,8007000
c9ce98f2-ef65-46cf-969a-032c47e3d39c,,SN-2013,SN,annuel,31475000,36000,11189000,10889000,10539000,10089000,9539000,9159000,8699000,8434000,8009000
cdad32f7-b2ab-4d71-8fdb-9953a08e3606,,SN-2013,SN,annuel,31480000,36000,11191000,10891000,10541000,10091000,9541000,9161000,8701000,8436000,8011000
baddd234-1bc3-4e7c-a3b9-e6da54e68591,,SN-2013,SN,annuel,31485000,36000,11193000,10893000,10543000,10093000,9543000,9163000,8703000,8438000,8013000
f5928405-435b-48d9-b3b5-189ddc503aba,,SN-2013,SN,annuel,31490000,36000,11195000,10895000,10545000,10095000,9545000,9165000,8705000,8440000,8015000
4ff8b7d7-b7bb-449c-9e06-5fe1a90b581f,,SN-2013,SN,annuel,31495000,36000,11197000,10897000,10547000,10097000,9547000,9167000,8707000,8442000,8017000
ff4d64d6-cc68-4275-aaa3-c25d07a18fdc,,SN-2013,SN,annuel,31500000,36000,11199000,10899000,10549000,10099000,9549000,9169000,8709000,8444000,8019000
19f057a9-9237-407c-b7d8-08522d0f0ffb,,SN-2013,SN,annuel,31505000,36000,11201000,10901000,10551000,10101000,9551000,9171000,8711000,8446000,8021000
604aeb09-4699-4beb-87be-219ff7596a85,,SN-2013,SN,annuel,31510000,36000,11203000,10903000,10553000,10103000,9553000,9173000,8713000,8448000,8023000
7e684238-cfb9-4411-aeaf-6add26fffb11,,SN-2013,SN,annuel,31515000,36000,11205000,10905000,10555000,10105000,9555000,9175000,8715000,8450000,8025000
a6b192e9-da02-43f8-8880-9b41c8bd6520,,SN-2013,SN,annuel,31520000,36000,11207000,10907000,10557000,10107000,9557000,9177000,8717000,8452000,8027000
8a46f652-3b8a-4ad8-8b9b-170f94bcc33c,,SN-2013,SN,annuel,31525000,36000,11209000,10909000,10559000,10109000,9559000,9179000,8719000,8454000,8029000
8b1527ba-78a0-42ee-ba23-b3d586450c16,,SN-2013,SN,annuel,31530000,36000,11211000,10911000,10561000,10111000,9561000,9181000,8721000,8456000,8031000
40826ea5-7dec-42bf-9481-a67c70b6e31b,,SN-2013,SN,annuel,31535000,36000,11213000,10913000,10563000,10113000,9563000,9183000,8723000,8458000,8033000
ec4e9477-fdb4-4c4d-a4dc-f079e1db7fa3,,SN-2013,SN,annuel,31540000,36000,11215000,10915000,10565000,10115000,9565000,9185000,8725000,8460000,8035000
73acfd38-655b-4f0b-ba7c-6e5e05801824,,SN-2013,SN,annuel,31545000,36000,11217000,10917000,10567000,10117000,9567000,9187000,8727000,8462000,8037000
1703ba26-6f9d-4720-93b2-a2f9f6f1f89a,,SN-2013,SN,annuel,31550000,36000,11219000,10919000,10569000,10119000,9569000,9189000,8729000,8464000,8039000
a5c7e68a-0d5d-4a21-b21e-707271a03228,,SN-2013,SN,annuel,31555000,36000,11221000,10921000,10571000,10121000,9571000,9191000,8731000,8466000,8041000
ec8b09c9-bbbc-4dc6-9b41-4ffa4a4abaed,,SN-2013,SN,annuel,31560000,36000,11223000,10923000,10573000,10123000,9573000,9193000,8733000,8468000,8043000
bdff3079-1ead-44a7-bdc1-03a13f5e83cd,,SN-2013,SN,annuel,31565000,36000,11225000,10925000,10575000,10125000,9575000,9195000,8735000,8470000,8045000
c8b055aa-84b5-43f4-9952-b0ef1fd44b2e,,SN-2013,SN,annuel,31570000,36000,11227000,10927000,10577000,10127000,9577000,9197000,8737000,8472000,8047000
9f29e3d6-b5b0-475c-8373-95fc804075c8,,SN-2013,SN,annuel,31575000,36000,11229000,10929000,10579000,10129000,9579000,9199000,8739000,8474000,8049000
388f7126-b252-42bd-8dc7-a35b1f677cc9,,SN-2013,SN,annuel,31580000,36000,11231000,10931000,10581000,10131000,9581000,9201000,8741000,8476000,8051000
86200d63-c887-4a7e-ad44-0ba7afde5ee6,,SN-2013,SN,annuel,31585000,36000,11233000,10933000,10583000,10133000,9583000,9203000,8743000,8478000,8053000
6be970c0-3a7d-42d9-9d5f-e48fcfecba0c,,SN-2013,SN,annuel,31590000,36000,11235000,10935000,10585000,10135000,9585000,9205000,8745000,8480000,8055000
b606a814-be9c-4190-ac91-8a1e9e8e06e4,,SN-2013,SN,annuel,31595000,36000,11237000,10937000,10587000,10137000,9587000,9207000,8747000,8482000,8057000
524b31ee-5df6-4756-816b-b04f2b6f869d,,SN-2013,SN,annuel,31600000,36000,11239000,10939000,10589000,10139000,9589000,9209000,8749000,8484000,8059000
9ae32ae5-ca3e-4e53-b86a-c0bb7c5f9d59,,SN-2013,SN,annuel,31605000,36000,11241000,10941000,10591000,10141000,9591000,9211000,8751000,8486000,8061000
ddfcd2e6-74e5-4157-8848-70e0b75478ed,,SN-2013,SN,annuel,31610000,36000,11243000,10943000,10593000,10143000,9593000,9213000,8753000,8488000,8063000
a0452368-ef77-4758-b988-aa7df50e5173,,SN-2013,SN,annuel,31615000,36000,11245000,10945000,10595000,10145000,9595000,9215000,8755000,8490000,8065000
56e62afb-7720-4305-80d0-f3e3d78b6f05,,SN-2013,SN,annuel,31620000,36000,11247000,10947000,10597000,10147000,9597000,9217000,8757000,8492000,8067000
0451f6ce-95a4-4818-a4b2-6f0ec1c121cf,,SN-2013,SN,annuel,31625000,36000,11249000,10949000,10599000,10149000,9599000,9219000,8759000,8494000,8069000
c964d338-51f7-453f-9988-5689501a72a3,,SN-2013,SN,annuel,31630000,36000,11251000,10951000,10601000,10151000,9601000,9221000,8761000,8496000,8071000
a9d363d3-4500-4968-bf9c-9300e735b175,,SN-2013,SN,annuel,31635000,36000,11253000,10953000,10603000,10153000,9603000,9223000,8763000,8498000,8073000
8d17df25-25f4-47e9-85ca-a713beeef657,,SN-2013,SN,annuel,31640000,36000,11255000,10955000,10605000,10155000,9605000,9225000,8765000,8500000,8075000
fa780f82-1e4c-4d21-bc33-af1adfde8b39,,SN-2013,SN,annuel,31645000,36000,11257000,10957000,10607000,10157000,9607000,9227000,8767000,8502000,8077000
30794987-0a15-4ea1-b05a-4b8574206c78,,SN-2013,SN,annuel,31650000,36000,11259000,10959000,10609000,10159000,9609000,9229000,8769000,8504000,8079000
9f7021f4-3faa-48f3-b556-22bdb8e51881,,SN-2013,SN,annuel,31655000,36000,11261000,10961000,10611000,10161000,9611000,9231000,8771000,8506000,8081000
9c2cd4bc-89c5-44ac-bd5e-290b4926cd0b,,SN-2013,SN,annuel,31660000,36000,11263000,10963000,10613000,10163000,9613000,9233000,8773000,8508000,8083000
358cac75-4c00-46f7-91d5-ff8d09f36dd4,,SN-2013,SN,annuel,31665000,36000,11265000,10965000,10615000,10165000,9615000,9235000,8775000,8510000,8085000
0351aa6d-3ab6-459f-b119-f945b9635fff,,SN-2013,SN,annuel,31670000,36000,11267000,10967000,10617000,10167000,9617000,9237000,8777000,8512000,8087000
17a1f16e-3b0e-4695-a16c-d214b538e875,,SN-2013,SN,annuel,31675000,36000,11269000,10969000,10619000,10169000,9619000,9239000,8779000,8514000,8089000
e3912e31-c9dd-427c-ab15-d955858192e0,,SN-2013,SN,annuel,31680000,36000,11271000,10971000,10621000,10171000,9621000,9241000,8781000,8516000,8091000
1db0bfc1-3de0-47e8-b8b2-a9d22de70fc2,,SN-2013,SN,annuel,31685000,36000,11273000,10973000,10623000,10173000,9623000,9243000,8783000,8518000,8093000
fae836c5-511d-4a01-9fc5-73f7cb55c13f,,SN-2013,SN,annuel,31690000,36000,11275000,10975000,10625000,10175000,9625000,9245000,8785000,8520000,8095000
415f93c1-aa59-466f-a87b-a7d0f60f41b0,,SN-2013,SN,annuel,31695000,36000,11277000,10977000,10627000,10177000,9627000,9247000,8787000,8522000,8097000
168c19eb-2d69-48ce-9346-8c839ede70fe,,SN-2013,SN,annuel,31700000,36000,11279000,10979000,10629000,10179000,9629000,9249000,8789000,8524000,8099000
7a72b90b-cedd-4979-99f4-62860b3f2a6e,,SN-2013,SN,annuel,31705000,36000,11281000,10981000,10631000,10181000,9631000,9251000,8791000,8526000,8101000
39bd8ae4-d9dc-4b22-b91d-e4eb94708cc2,,SN-2013,SN,annuel,31710000,36000,11283000,10983000,10633000,10183000,9633000,9253000,8793000,8528000,8103000
e647d486-c276-4469-bb4c-bb96626ac251,,SN-2013,SN,annuel,31715000,36000,11285000,10985000,10635000,10185000,9635000,9255000,8795000,8530000,8105000
a345712d-2e3e-4525-8c33-faf48bd087ca,,SN-2013,SN,annuel,31720000,36000,11287000,10987000,10637000,10187000,9637000,9257000,8797000,8532000,8107000
f9ae0585-c205-457a-ad14-6d3ee0ec8034,,SN-2013,SN,annuel,31725000,36000,11289000,10989000,10639000,10189000,9639000,9259000,8799000,8534000,8109000
e8c3359e-c44c-48cc-ad3a-1a0ab4806b0c,,SN-2013,SN,annuel,31730000,36000,11291000,10991000,10641000,10191000,9641000,9261000,8801000,8536000,8111000
643a8699-69ee-4901-a179-a263e90db01b,,SN-2013,SN,annuel,31735000,36000,11293000,10993000,10643000,10193000,9643000,9263000,8803000,8538000,8113000
5b298694-e8ed-4e5f-9ffa-0ab289180652,,SN-2013,SN,annuel,31740000,36000,11295000,10995000,10645000,10195000,9645000,9265000,8805000,8540000,8115000
5d40730f-95a4-4f88-ba8b-2bb5df5dc1ef,,SN-2013,SN,annuel,31745000,36000,11297000,10997000,10647000,10197000,9647000,9267000,8807000,8542000,8117000
ffecd09c-ac9e-4746-a72c-64fc31fc0784,,SN-2013,SN,annuel,31750000,36000,11299000,10999000,10649000,10199000,9649000,9269000,8809000,8544000,8119000
7f2dcae9-30a4-4792-95c6-3716030187fb,,SN-2013,SN,annuel,31755000,36000,11301000,11001000,10651000,10201000,9651000,9271000,8811000,8546000,8121000
8ff211a8-3c58-4433-9eb2-4c2b45b4d799,,SN-2013,SN,annuel,31760000,36000,11303000,11003000,10653000,10203000,9653000,9273000,8813000,8548000,8123000
aa410cd6-4c6e-4b50-884b-541a4eaf747f,,SN-2013,SN,annuel,31765000,36000,11305000,11005000,10655000,10205000,9655000,9275000,8815000,8550000,8125000
e11570b5-a044-4ca6-95a0-2f484831006f,,SN-2013,SN,annuel,31770000,36000,11307000,11007000,10657000,10207000,9657000,9277000,8817000,8552000,8127000
7b54abd1-e142-4d70-9056-7476526a4d02,,SN-2013,SN,annuel,31775000,36000,11309000,11009000,10659000,10209000,9659000,9279000,8819000,8554000,8129000
4865f740-a1dd-4dc2-9f3d-f868c98c0e22,,SN-2013,SN,annuel,31780000,36000,11311000,11011000,10661000,10211000,9661000,9281000,8821000,8556000,8131000
6a28d256-065c-4189-ae7f-e4dd7bf8f4e5,,SN-2013,SN,annuel,31785000,36000,11313000,11013000,10663000,10213000,9663000,9283000,8823000,8558000,8133000
4a1a99bd-72d0-4191-9e5d-7cd13ea46c61,,SN-2013,SN,annuel,31790000,36000,11315000,11015000,10665000,10215000,9665000,9285000,8825000,8560000,8135000
0cc0df53-5f35-4cc8-992b-75a3ae289c59,,SN-2013,SN,annuel,31795000,36000,11317000,11017000,10667000,10217000,9667000,9287000,8827000,8562000,8137000
7983e1e3-ac5a-4531-b327-f3672de7107f,,SN-2013,SN,annuel,31800000,36000,11319000,11019000,10669000,10219000,9669000,9289000,8829000,8564000,8139000
f2fda29f-4c05-4af3-bfce-92a4b36eb9ee,,SN-2013,SN,annuel,31805000,36000,11321000,11021000,10671000,10221000,9671000,9291000,8831000,8566000,8141000
561cd7d1-b993-4947-b392-b3afc496fc86,,SN-2013,SN,annuel,31810000,36000,11323000,11023000,10673000,10223000,9673000,9293000,8833000,8568000,8143000
5399577e-6c92-48cd-8fc2-453671cbc5de,,SN-2013,SN,annuel,31815000,36000,11325000,11025000,10675000,10225000,9675000,9295000,8835000,8570000,8145000
418480c4-c33c-44ca-a973-f879609192de,,SN-2013,SN,annuel,31820000,36000,11327000,11027000,10677000,10227000,9677000,9297000,8837000,8572000,8147000
6fbf6ac4-5d95-4d12-8e89-d2205bb14451,,SN-2013,SN,annuel,31825000,36000,11329000,11029000,10679000,10229000,9679000,9299000,8839000,8574000,8149000
582d9397-0b40-43df-b6f8-2e954800dc15,,SN-2013,SN,annuel,31830000,36000,11331000,11031000,10681000,10231000,9681000,9301000,8841000,8576000,8151000
6dce9819-0c7b-4d5a-9a5f-08be5f086745,,SN-2013,SN,annuel,31835000,36000,11333000,11033000,10683000,10233000,9683000,9303000,8843000,8578000,8153000
1d316049-d9bb-4d42-a6ea-a01ad6b54151,,SN-2013,SN,annuel,31840000,36000,11335000,11035000,10685000,10235000,9685000,9305000,8845000,8580000,8155000
2465f9fa-c8d2-4e6f-a9f9-da189cc45075,,SN-2013,SN,annuel,31845000,36000,11337000,11037000,10687000,10237000,9687000,9307000,8847000,8582000,8157000
6e94111a-6cd6-4376-8748-0bbdd25b1d99,,SN-2013,SN,annuel,31850000,36000,11339000,11039000,10689000,10239000,9689000,9309000,8849000,8584000,8159000
0919799c-9813-4250-a4d7-203d60e00d8d,,SN-2013,SN,annuel,31855000,36000,11341000,11041000,10691000,10241000,9691000,9311000,8851000,8586000,8161000
6cebacc8-b119-459f-a29a-1c7d478325ce,,SN-2013,SN,annuel,31860000,36000,11343000,11043000,10693000,10243000,9693000,9313000,8853000,8588000,8163000
bafc5218-ce6e-4c1d-8219-7da5e904704b,,SN-2013,SN,annuel,31865000,36000,11345000,11045000,10695000,10245000,9695000,9315000,8855000,8590000,8165000
3ba8f461-42d7-46c1-804e-da126d6cec11,,SN-2013,SN,annuel,31870000,36000,11347000,11047000,10697000,10247000,9697000,9317000,8857000,8592000,8167000
a5827d76-1e2a-4c1e-a3d9-3dff139f5c8a,,SN-2013,SN,annuel,31875000,36000,11349000,11049000,10699000,10249000,9699000,9319000,8859000,8594000,8169000
d85a3bb3-f991-4672-a5bd-9110fcda7a99,,SN-2013,SN,annuel,31880000,36000,11351000,11051000,10701000,10251000,9701000,9321000,8861000,8596000,8171000
20abbd28-74a7-4f1b-9430-3a2f021b8042,,SN-2013,SN,annuel,31885000,36000,11353000,11053000,10703000,10253000,9703000,9323000,8863000,8598000,8173000
94e1c2d1-fbb6-4fa6-90f1-2e41e3e7f9f9,,SN-2013,SN,annuel,31890000,36000,11355000,11055000,10705000,10255000,9705000,9325000,8865000,8600000,8175000
c805b5d9-7094-41e6-84f4-47707a96eda4,,SN-2013,SN,annuel,31895000,36000,11357000,11057000,10707000,10257000,9707000,9327000,8867000,8602000,8177000
32b960e7-ef62-44d3-b092-a8e0b7a36ab0,,SN-2013,SN,annuel,31900000,36000,11359000,11059000,10709000,10259000,9709000,9329000,8869000,8604000,8179000
814b8bac-68e7-44bd-b141-140df014b8e7,,SN-2013,SN,annuel,31905000,36000,11361000,11061000,10711000,10261000,9711000,9331000,8871000,8606000,8181000
d9cfe257-4a84-4abc-9a1b-d9f1a8689c49,,SN-2013,SN,annuel,31910000,36000,11363000,11063000,10713000,10263000,9713000,9333000,8873000,8608000,8183000
d12483d9-ab6e-4f6a-8fc3-0c13fb30a56a,,SN-2013,SN,annuel,31915000,36000,11365000,11065000,10715000,10265000,9715000,9335000,8875000,8610000,8185000
edcae57c-5d45-441a-9bf9-7ab1c633caa8,,SN-2013,SN,annuel,31920000,36000,11367000,11067000,10717000,10267000,9717000,9337000,8877000,8612000,8187000
dba40130-b5b0-4da6-b841-021d82fe38be,,SN-2013,SN,annuel,31925000,36000,11369000,11069000,10719000,10269000,9719000,9339000,8879000,8614000,8189000
1afab7d7-558f-4a9f-81c3-b8a54fd73692,,SN-2013,SN,annuel,31930000,36000,11371000,11071000,10721000,10271000,9721000,9341000,8881000,8616000,8191000
740be694-54d9-442e-8946-e7a2b5fbfb21,,SN-2013,SN,annuel,31935000,36000,11373000,11073000,10723000,10273000,9723000,9343000,8883000,8618000,8193000
491eea57-0af7-4c64-a8a1-68ed47b115e1,,SN-2013,SN,annuel,31940000,36000,11375000,11075000,10725000,10275000,9725000,9345000,8885000,8620000,8195000
001205b5-5e5f-475c-b150-3802fdf11258,,SN-2013,SN,annuel,31945000,36000,11377000,11077000,10727000,10277000,9727000,9347000,8887000,8622000,8197000
5556da6f-d227-47ca-b4ab-eaf3b8598c98,,SN-2013,SN,annuel,31950000,36000,11379000,11079000,10729000,10279000,9729000,9349000,8889000,8624000,8199000
be9cc8b1-8095-4f76-8dbc-452dc3605e32,,SN-2013,SN,annuel,31955000,36000,11381000,11081000,10731000,10281000,9731000,9351000,8891000,8626000,8201000
e037a98c-bcb6-4118-b97f-7fbc3b912474,,SN-2013,SN,annuel,31960000,36000,11383000,11083000,10733000,10283000,9733000,9353000,8893000,8628000,8203000
9ea1e011-01a5-4fa2-9c49-16912f227b07,,SN-2013,SN,annuel,31965000,36000,11385000,11085000,10735000,10285000,9735000,9355000,8895000,8630000,8205000
48b01cc9-b393-4d76-ab21-fe12568fab57,,SN-2013,SN,annuel,31970000,36000,11387000,11087000,10737000,10287000,9737000,9357000,8897000,8632000,8207000
743029af-a235-4a65-ad03-be85bdf17dc9,,SN-2013,SN,annuel,31975000,36000,11389000,11089000,10739000,10289000,9739000,9359000,8899000,8634000,8209000
b63dfd07-cdd4-41bf-8794-cb1537db355f,,SN-2013,SN,annuel,31980000,36000,11391000,11091000,10741000,10291000,9741000,9361000,8901000,8636000,8211000
0260a7cd-02c6-449d-aabc-1e9a2b4b38ea,,SN-2013,SN,annuel,31985000,36000,11393000,11093000,10743000,10293000,9743000,9363000,8903000,8638000,8213000
c35e8308-7d90-49de-9933-52a58efc0b05,,SN-2013,SN,annuel,31990000,36000,11395000,11095000,10745000,10295000,9745000,9365000,8905000,8640000,8215000
868fbfdd-9a44-4d90-931c-fc90c1244176,,SN-2013,SN,annuel,31995000,36000,11397000,11097000,10747000,10297000,9747000,9367000,8907000,8642000,8217000
4680354d-8dcd-4420-9ae4-d618d72fa4d8,,SN-2013,SN,annuel,32000000,36000,11399000,11099000,10749000,10299000,9749000,9369000,8909000,8644000,8219000
19c1c213-d52f-4fd4-b1d1-e086c0eb185c,,SN-2013,SN,annuel,32005000,36000,11401000,11101000,10751000,10301000,9751000,9371000,8911000,8646000,8221000
48598d80-5243-45f0-9bd7-a2e7e4056702,,SN-2013,SN,annuel,32010000,36000,11403000,11103000,10753000,10303000,9753000,9373000,8913000,8648000,8223000
0e033088-cabe-4c72-8ac2-f7840ccaf7b9,,SN-2013,SN,annuel,32015000,36000,11405000,11105000,10755000,10305000,9755000,9375000,8915000,8650000,8225000
6e72934f-e458-4ea5-8c06-b454ce7377a9,,SN-2013,SN,annuel,32020000,36000,11407000,11107000,10757000,10307000,9757000,9377000,8917000,8652000,8227000
a44cb27f-4f1c-4509-b3b2-e7db290f3852,,SN-2013,SN,annuel,32025000,36000,11409000,11109000,10759000,10309000,9759000,9379000,8919000,8654000,8229000
5ed46b77-440a-454f-ba23-0cab644fa646,,SN-2013,SN,annuel,32030000,36000,11411000,11111000,10761000,10311000,9761000,9381000,8921000,8656000,8231000
2c9132a4-619d-4398-b4bb-5415fe14c8c4,,SN-2013,SN,annuel,32035000,36000,11413000,11113000,10763000,10313000,9763000,9383000,8923000,8658000,8233000
8835019f-cf3f-4439-b2c2-c3b299d353f3,,SN-2013,SN,annuel,32040000,36000,11415000,11115000,10765000,10315000,9765000,9385000,8925000,8660000,8235000
5a1c6fc1-d5e2-476b-99c1-a78b15bb87e3,,SN-2013,SN,annuel,32045000,36000,11417000,11117000,10767000,10317000,9767000,9387000,8927000,8662000,8237000
ce36f564-1c4c-4e90-aab4-e6214798d8f9,,SN-2013,SN,annuel,32050000,36000,11419000,11119000,10769000,10319000,9769000,9389000,8929000,8664000,8239000
282fbfd9-99ed-4c56-a613-cb40c866ac4e,,SN-2013,SN,annuel,32055000,36000,11421000,11121000,10771000,10321000,9771000,9391000,8931000,8666000,8241000
7141f01b-4fa0-49bd-8933-b8352ec998d9,,SN-2013,SN,annuel,32060000,36000,11423000,11123000,10773000,10323000,9773000,9393000,8933000,8668000,8243000
ddbefd62-3181-4977-b214-3c0d4c9de086,,SN-2013,SN,annuel,32065000,36000,11425000,11125000,10775000,10325000,9775000,9395000,8935000,8670000,8245000
e97ffb6f-dcc0-47aa-b878-1a8292c89b86,,SN-2013,SN,annuel,32070000,36000,11427000,11127000,10777000,10327000,9777000,9397000,8937000,8672000,8247000
cc30bf14-90f4-4b85-8a2e-4b2c7641daee,,SN-2013,SN,annuel,32075000,36000,11429000,11129000,10779000,10329000,9779000,9399000,8939000,8674000,8249000
503bab09-ef20-4757-8acf-42b520bf40d8,,SN-2013,SN,annuel,32080000,36000,11431000,11131000,10781000,10331000,9781000,9401000,8941000,8676000,8251000
29ef5be8-dd06-4b07-ad68-1327ec6af75c,,SN-2013,SN,annuel,32085000,36000,11433000,11133000,10783000,10333000,9783000,9403000,8943000,8678000,8253000
e4da7db2-87fc-487f-bdef-ccfadcc38553,,SN-2013,SN,annuel,32090000,36000,11435000,11135000,10785000,10335000,9785000,9405000,8945000,8680000,8255000
13e6b080-5bcb-44f4-b300-8b1b7f13b493,,SN-2013,SN,annuel,32095000,36000,11437000,11137000,10787000,10337000,9787000,9407000,8947000,8682000,8257000
a4d6b7a8-c52a-4190-a087-0272777d4a5c,,SN-2013,SN,annuel,32100000,36000,11439000,11139000,10789000,10339000,9789000,9409000,8949000,8684000,8259000
7c780b3d-a55e-4716-86ba-2530c7cedd29,,SN-2013,SN,annuel,32105000,36000,11441000,11141000,10791000,10341000,9791000,9411000,8951000,8686000,8261000
a4b397e5-8a96-4d52-a0f6-64bc945d8cf3,,SN-2013,SN,annuel,32110000,36000,11443000,11143000,10793000,10343000,9793000,9413000,8953000,8688000,8263000
5f659610-afb4-4bcd-a47c-944b77ce6d8d,,SN-2013,SN,annuel,32115000,36000,11445000,11145000,10795000,10345000,9795000,9415000,8955000,8690000,8265000
03ffe078-726a-47d2-a0aa-420df4c71b38,,SN-2013,SN,annuel,32120000,36000,11447000,11147000,10797000,10347000,9797000,9417000,8957000,8692000,8267000
90a7102c-619a-40b3-aeac-77284bae32e6,,SN-2013,SN,annuel,32125000,36000,11449000,11149000,10799000,10349000,9799000,9419000,8959000,8694000,8269000
b22f09c7-2542-472d-afc5-1a2567d2e3fc,,SN-2013,SN,annuel,32130000,36000,11451000,11151000,10801000,10351000,9801000,9421000,8961000,8696000,8271000
46032421-438f-4e69-8fc6-9688cc45a490,,SN-2013,SN,annuel,32135000,36000,11453000,11153000,10803000,10353000,9803000,9423000,8963000,8698000,8273000
35d3360e-4ec8-4af6-80c2-992be9925d8b,,SN-2013,SN,annuel,32140000,36000,11455000,11155000,10805000,10355000,9805000,9425000,8965000,8700000,8275000
2ea05742-3a57-47f8-aaa6-259a3fd5d573,,SN-2013,SN,annuel,32145000,36000,11457000,11157000,10807000,10357000,9807000,9427000,8967000,8702000,8277000
6943d7bc-2b6c-4065-9069-f9965dcc63cd,,SN-2013,SN,annuel,32150000,36000,11459000,11159000,10809000,10359000,9809000,9429000,8969000,8704000,8279000
3ea6b7d7-a15f-4b24-b12f-28645f1c36b4,,SN-2013,SN,annuel,32155000,36000,11461000,11161000,10811000,10361000,9811000,9431000,8971000,8706000,8281000
305ff01c-6351-4088-bbac-0e09c975e961,,SN-2013,SN,annuel,32160000,36000,11463000,11163000,10813000,10363000,9813000,9433000,8973000,8708000,8283000
e2cab15a-3f8f-4040-a12b-eb09e89fb7f9,,SN-2013,SN,annuel,32165000,36000,11465000,11165000,10815000,10365000,9815000,9435000,8975000,8710000,8285000
63149851-0b2b-47d0-a2d6-a4e7c7fb5b02,,SN-2013,SN,annuel,32170000,36000,11467000,11167000,10817000,10367000,9817000,9437000,8977000,8712000,8287000
0d991767-91ff-49ae-ae39-e2650978e345,,SN-2013,SN,annuel,32175000,36000,11469000,11169000,10819000,10369000,9819000,9439000,8979000,8714000,8289000
94b2cb1b-0b3b-4a85-91e8-4ca3b2c08c66,,SN-2013,SN,annuel,32180000,36000,11471000,11171000,10821000,10371000,9821000,9441000,8981000,8716000,8291000
37b9c9d9-7cd9-47da-b846-a05e72d61af0,,SN-2013,SN,annuel,32185000,36000,11473000,11173000,10823000,10373000,9823000,9443000,8983000,8718000,8293000
e094375e-6070-49f1-8870-d25b0a915d9a,,SN-2013,SN,annuel,32190000,36000,11475000,11175000,10825000,10375000,9825000,9445000,8985000,8720000,8295000
441112f8-d7dc-4384-9c81-8e651f551029,,SN-2013,SN,annuel,32195000,36000,11477000,11177000,10827000,10377000,9827000,9447000,8987000,8722000,8297000
4f3f9535-b1bc-4f88-81f6-610e548a1821,,SN-2013,SN,annuel,32200000,36000,11479000,11179000,10829000,10379000,9829000,9449000,8989000,8724000,8299000
704b7216-54e0-4885-9daa-556343966af1,,SN-2013,SN,annuel,32205000,36000,11481000,11181000,10831000,10381000,9831000,9451000,8991000,8726000,8301000
97fe2092-eccc-46e6-9e83-6747daaa9f19,,SN-2013,SN,annuel,32210000,36000,11483000,11183000,10833000,10383000,9833000,9453000,8993000,8728000,8303000
db41903d-08f7-47e8-9b80-cb37159b7b56,,SN-2013,SN,annuel,32215000,36000,11485000,11185000,10835000,10385000,9835000,9455000,8995000,8730000,8305000
bbf09fe3-199b-448d-ae0a-bcfd1d710369,,SN-2013,SN,annuel,32220000,36000,11487000,11187000,10837000,10387000,9837000,9457000,8997000,8732000,8307000
249e9e40-a1fd-4e3e-beb1-4d18cc80ab2a,,SN-2013,SN,annuel,32225000,36000,11489000,11189000,10839000,10389000,9839000,9459000,8999000,8734000,8309000
2fd935a3-3c35-4bea-90fb-8899274ed27f,,SN-2013,SN,annuel,32230000,36000,11491000,11191000,10841000,10391000,9841000,9461000,9001000,8736000,8311000
360ed37c-5b0e-454a-b636-28f41f0e37bd,,SN-2013,SN,annuel,32235000,36000,11493000,11193000,10843000,10393000,9843000,9463000,9003000,8738000,8313000
e7e91c24-91ab-456d-b6fa-a7116e829a3f,,SN-2013,SN,annuel,32240000,36000,11495000,11195000,10845000,10395000,9845000,9465000,9005000,8740000,8315000
